date,open,high,low,close,volume
2014-01-02,85.7775,85.7868,84.4909,84.5002,1432038
2014-01-03,84.3417,84.9011,84.2018,84.5002,1070003
2014-01-06,84.8638,84.8918,83.2135,83.2415,2204151
2014-01-07,83.6051,85.302,83.372,84.9198,1832006
2014-01-08,84.696,85.9826,84.5375,85.9826,1874995
2014-01-09,84.5561,86.7938,84.5561,86.7099,2073305
2014-01-10,86.4675,86.6633,84.7146,85.7682,1580743
2014-01-13,85.5351,86.1318,84.5636,84.696,1706179
2014-01-14,84.7799,85.6563,84.2484,85.1715,2048425
2014-01-15,85.5071,85.6843,81.9082,82.1879,5087145
2014-01-16,82.1693,82.1693,79.6239,79.7731,4882684
2014-01-17,79.7917,80.5609,79.251,79.7078,3116045
2014-01-21,80.0155,81.3581,79.7545,81.0411,2230014
2014-01-22,81.0318,81.5073,80.1833,80.2859,1687939
2014-01-23,80.547,80.8546,79.5027,79.9875,2490805
2014-01-24,79.5587,79.5866,78.216,78.5517,2321263
2014-01-27,78.272,79.7172,78.1788,79.1484,3625767
2014-01-28,79.1577,79.7078,78.561,78.5983,4924971
2014-01-29,76.6497,81.8131,76.3047,79.5959,6443113
2014-01-30,81.1716,83.0177,80.3139,81.8243,3954673
2014-01-31,80.8733,81.5259,80.1181,80.1833,3310985
2014-02-03,80.1833,80.4425,79.5307,79.829,2612236
2014-02-04,79.9502,80.2486,78.9899,79.5773,2026280
2014-02-05,79.4468,80.8267,78.8594,79.857,2203481
2014-02-06,79.8757,80.808,78.9246,80.7241,2062640
2014-02-07,80.1367,80.1367,78.5517,78.9526,3310912
2014-02-10,79.0645,79.6332,78.3093,78.878,2913186
2014-02-11,78.4305,80.3232,78.3373,79.885,2840340
2014-02-12,79.8663,80.4817,78.3373,78.5517,3183658
2014-02-13,78.3466,79.8757,78.3466,79.54,2246174
2014-02-14,79.885,82.0574,79.3162,81.8616,2436394
2014-02-18,81.9455,83.1669,81.5632,81.6005,3209592
2014-02-19,81.4327,82.6168,81.111,81.5819,3061856
2014-02-20,81.8336,82.2439,81.1064,81.7777,2402938
2014-02-21,81.5493,83.4373,81.498,82.5609,2944479
2014-02-24,82.0667,85.7402,82.0667,84.7799,3622333
2014-02-25,85.4419,85.4605,83.4699,83.6144,2636991
2014-02-26,83.5492,84.3697,82.9711,83.1203,2506612
2014-02-27,83.1576,83.7916,82.8872,83.2415,1967745
2014-02-28,83.2228,85.647,83.2228,84.4629,3752301
2014-03-03,83.7916,84.1179,83.0084,83.3907,2594013
2014-03-04,84.0247,85.2274,83.9035,84.668,2475484
2014-03-05,83.2228,85.4698,83.2228,85.3673,2733491
2014-03-06,85.0183,86.1893,85.0183,85.7397,2448489
2014-03-07,86.1893,86.1893,85.6272,85.749,3281413
2014-03-10,85.5898,86.461,85.5898,86.4142,1792132
2014-03-11,86.4798,87.5759,86.4142,87.1262,2712478
2014-03-12,86.7046,88.2223,86.7046,87.707,2496465
2014-03-13,87.8663,88.0537,87.3323,87.3791,3576538
2014-03-14,87.1449,87.8663,86.9763,87.4541,3482459
2014-03-17,87.6883,89.4186,87.6602,89.1404,2861725
2014-03-18,89.131,91.7635,89.0935,91.5387,4592553
2014-03-19,91.8572,94.2368,91.8104,92.7941,5300677
2014-03-20,92.6254,94.0588,92.1851,93.4124,3667221
