date,open,high,low,close,volume
2014-01-02,56.4563,56.8711,56.3365,56.4471,1916195
2014-01-03,56.3826,56.8158,56.2628,56.5209,1503040
2014-01-06,56.7974,57.0831,56.2167,56.3457,1656705
2014-01-07,56.3457,57.1025,56.3457,56.8619,1553107
2014-01-08,56.7513,57.2214,56.5393,57.0094,2430160
2014-01-09,57.0462,57.7016,56.8435,57.1937,2148266
2014-01-10,57.3043,57.968,57.0923,57.7468,2461683
2014-01-13,57.4149,58.4565,56.8066,56.8988,2271415
2014-01-14,57.1292,57.5532,56.9817,57.3781,1712035
2014-01-15,57.6085,58.097,57.3781,57.9219,1969003
2014-01-16,57.9035,58.4195,57.8297,57.9588,1982864
2014-01-17,57.9864,58.2261,57.2675,57.4426,1947581
2014-01-21,57.7836,57.9772,56.9218,57.2122,1810576
2014-01-22,57.5071,57.5855,56.9725,56.9725,2804861
2014-01-23,56.5393,56.7144,55.4609,55.9217,2277228
2014-01-24,55.4516,55.4701,53.539,53.5621,3050234
2014-01-27,53.6358,54.5852,53.1473,54.1612,3025305
2014-01-28,54.1889,54.8709,54.1889,54.4562,1600646
2014-01-29,53.9953,54.6221,53.728,53.8663,2036695
2014-01-30,54.3916,54.6036,53.94,54.4101,1637782
2014-01-31,53.4883,54.5576,53.304,54.1889,2496802
2014-02-03,53.9953,54.4562,52.2994,52.4007,3408389
2014-02-04,52.3454,53.2118,51.7278,52.797,2556685
2014-02-05,54.5022,54.5022,52.8155,53.1749,3913860
2014-02-06,53.221,53.8478,53.2026,53.516,2443402
2014-02-07,53.857,55.1936,53.8294,55.0829,2544746
2014-02-10,55.0276,55.1843,54.2718,54.4562,2606916
2014-02-11,53.5344,55.8941,52.6403,52.7786,7656422
2014-02-12,52.7602,53.7464,52.7233,53.645,6225908
2014-02-13,53.304,53.9217,52.9998,53.5713,2855969
2014-02-14,53.5805,54.2349,53.5436,53.857,2338753
2014-02-18,54.0414,54.8802,53.6727,54.7327,3215143
2014-02-19,54.6129,55.4713,54.0829,54.1336,2444653
2014-02-20,54.1889,55.2304,54.1889,55.0461,1848879
2014-02-21,55.1382,55.2673,54.6866,54.7603,1736298
2014-02-24,54.788,56.0692,54.788,55.2765,2038689
2014-02-25,55.2857,55.4424,54.8433,54.9816,1453206
2014-02-26,55.0737,56.0323,55.0645,55.5807,2545728
2014-02-27,55.5807,55.8111,55.2581,55.7927,1887459
2014-02-28,55.9586,56.7559,55.7927,56.3549,2856124
2014-03-03,55.6729,55.848,55.0092,55.424,1846463
2014-03-04,56.1429,56.6315,55.9899,56.4379,1961576
2014-03-05,56.4379,56.7513,56.06,56.1982,1341259
2014-03-06,56.272,56.6591,56.2167,56.5209,2070747
2014-03-07,56.9541,57.6362,56.8895,57.0923,2286261
2014-03-10,56.8988,56.8988,55.8203,56.189,1377205
2014-03-11,56.2351,56.3642,55.0,55.1475,1725884
2014-03-12,54.8513,54.8791,54.2589,54.5644,2182384
2014-03-13,54.6847,54.7726,53.1112,53.2778,3078365
2014-03-14,53.213,53.8655,52.5836,52.6669,3906873
2014-03-17,53.0927,54.1571,52.8798,53.9812,2918674
2014-03-18,54.0183,54.4903,54.0183,54.1664,1730413
2014-03-19,54.1756,54.4163,53.3703,53.8054,1801026
2014-03-20,53.6295,54.4533,53.4722,54.3052,2056237
2014-03-21,54.7587,55.3882,54.3978,54.4811,4471589
2014-03-24,54.6292,54.7773,53.3333,53.5832,1887247
2014-03-25,53.7036,54.5088,53.3241,53.6758,2373489
2014-03-26,53.8979,54.009,52.2781,52.3151,3298019
2014-03-27,51.9171,51.9819,50.3575,51.5561,5733463
2014-03-28,51.8801,52.8057,51.7135,52.3337,3066852
2014-03-31,52.7779,53.2153,52.6761,52.9816,2821595
2014-04-01,54.37,54.37,52.7687,52.9075,2809434
2014-04-02,52.7132,53.7406,52.5928,53.574,2388956
2014-04-03,53.8239,54.2589,53.449,53.6202,2054435
2014-04-04,53.8794,54.1941,52.0282,52.2874,3271607
2014-04-07,52.1763,52.3614,50.5565,51.0841,4447238
2014-04-08,50.9915,51.334,50.6583,51.0008,3714416
2014-04-09,51.26,52.2966,51.0119,52.2411,3610349
2014-04-10,52.2411,52.4447,51.1767,51.2877,3032430
2014-04-11,51.0933,51.6395,50.2325,50.3436,2667330
2014-04-14,50.973,51.2692,50.7231,51.1489,2589157
2014-04-15,51.2229,51.5145,50.3714,51.4358,2573967
2014-04-16,54.1201,54.1201,52.0467,53.6665,4888036
2014-04-17,53.6665,53.8331,53.3796,53.5184,3019653
2014-04-21,53.4999,53.6202,52.9075,53.3796,1275178
2014-04-22,53.3426,54.2682,53.0464,53.6758,4037303
2014-04-23,54.9716,56.1471,54.6384,55.3974,6113412
2014-04-24,55.7029,55.7954,54.6569,55.166,2914173
2014-04-25,54.9254,55.092,54.083,54.3978,2015555
2014-04-28,54.7217,54.7773,53.2222,54.1571,2280476
2014-04-29,54.5181,54.5829,53.8609,54.5181,1566207
2014-04-30,54.3515,55.3696,54.2034,55.3511,2058320
2014-05-01,55.3141,55.8139,55.092,55.4992,1609859
2014-05-02,55.4159,55.7399,55.298,55.3974,1149711
2014-05-05,55.0734,55.3696,54.6847,55.166,996977
2014-05-06,54.8883,55.0179,54.2034,54.2774,1598936
2014-05-07,54.4996,54.967,54.0183,54.3607,2806827
2014-05-08,54.2682,55.1197,54.2034,54.5181,2275473
2014-05-09,54.4996,54.4996,53.4814,53.8424,2712157
2014-05-12,54.2311,54.8698,54.1849,54.8328,2117174
2014-05-13,54.9439,55.4807,54.8606,54.9624,1545664
2014-05-14,54.8976,54.8976,54.083,54.1571,1540213
2014-05-15,53.8702,54.009,52.3892,52.9075,2544919
2014-05-16,53.0464,53.3241,52.5836,53.3148,2418244
2014-05-19,53.1019,53.8424,53.0279,53.7961,914692
2014-05-20,53.6943,53.7267,52.4632,52.8057,1674207
2014-05-21,53.0279,53.4259,52.4725,53.0186,1453942
2014-05-22,53.0186,53.4444,52.8242,52.8983,688475
2014-05-23,52.8983,54.0414,52.8566,54.009,1368314
2014-05-27,54.4348,54.9809,54.0877,54.1941,1617325
2014-05-28,54.333,55.608,54.2821,55.3882,2912776
2014-05-29,55.4622,55.7602,54.8513,55.3326,1888024
2014-05-30,55.166,55.4622,54.8606,55.3696,1946060
2014-06-02,55.3789,55.675,54.6292,55.2956,1394410
2014-06-03,55.1753,55.2586,54.7078,54.9809,2941484
2014-06-04,54.9716,55.7399,54.805,55.7029,2112556
2014-06-05,55.925,56.6007,55.3882,56.2767,2672321
2014-06-06,56.0638,57.3782,56.0638,57.3597,1642300
2014-06-09,57.3412,58.239,57.0265,57.8595,2042045
2014-06-10,57.7114,58.3131,57.5078,58.276,2381022
2014-06-11,58.053,58.1088,57.5977,57.8021,2250160
2014-06-12,57.6441,57.9508,57.4722,57.6441,2873838
2014-06-13,57.672,57.895,57.3653,57.895,1826184
2014-06-16,57.6813,58.4247,57.5791,58.3969,1990325
2014-06-17,58.1552,58.7546,57.8393,58.5641,1954254
2014-06-18,58.5455,59.0288,58.0902,58.9823,1388648
2014-06-19,59.0102,59.1868,58.8336,59.131,1375809
2014-06-20,59.3354,59.5771,59.1403,59.4655,2692927
2014-06-23,59.1682,59.4934,58.5455,58.6478,1438966
2014-06-24,58.6013,58.9173,57.6906,57.8114,1901117
2014-06-25,57.7742,58.4061,57.6348,58.0809,1635125
2014-06-26,58.2575,58.2946,57.5977,58.1459,1412200
2014-06-27,57.9043,58.3225,57.8021,58.2668,3799419
2014-06-30,58.1088,58.4805,57.9415,58.0902,1622403
2014-07-01,58.4247,58.8614,58.1924,58.4247,1209339
2014-07-02,58.4061,58.9823,58.2017,58.276,1485494
2014-07-03,58.4061,58.8522,58.3969,58.6385,588187
2014-07-07,58.4712,58.5827,57.8393,57.9322,1113136
2014-07-08,57.9415,57.9508,57.0029,57.0401,2065245
2014-07-09,57.3375,57.5884,57.1888,57.2167,1498873
2014-07-10,56.5754,56.9704,56.1295,56.6777,1969911
2014-07-11,56.8171,57.2538,56.5011,57.0122,2140304
