date,open,high,low,close,volume
2014-01-02,34.1618,34.4809,33.8763,34.3886,14764415
2014-01-03,34.3634,34.3886,32.751,33.2297,41430487
2014-01-06,33.5068,34.0821,33.2885,33.9267,25066845
2014-01-07,34.1786,34.3802,33.6748,33.7587,14157364
2014-01-08,33.8679,34.292,33.7587,33.9435,11344528
2014-01-09,34.3298,34.3802,33.8259,34.0023,9792633
2014-01-10,34.0947,34.1618,33.4564,33.616,14605635
2014-01-13,33.7252,34.1282,33.1205,33.2381,20995498
2014-01-14,33.3976,33.7252,33.2297,33.6076,17565955
2014-01-15,33.2801,33.3976,32.7174,33.0701,89213832
2014-01-16,33.0072,33.2129,32.5495,32.751,36095485
2014-01-17,32.8098,32.835,32.1884,32.4151,28012924
2014-01-21,32.6586,32.751,31.8273,32.1968,30790088
2014-01-22,32.2472,32.5999,32.012,32.5831,16904726
2014-01-23,32.1968,32.3311,31.8357,32.264,20559316
2014-01-24,31.97,32.0036,30.8196,30.9287,39671978
2014-01-27,30.9035,31.3066,30.2821,30.8699,33922905
2014-01-28,31.2059,31.2394,30.8364,30.9119,15932874
2014-01-29,30.2821,31.0344,30.2401,30.5256,17526021
2014-01-30,30.9707,31.1303,30.6348,30.9371,15484212
2014-01-31,30.4165,30.9371,30.1309,30.2989,27212019
2014-02-03,30.4585,30.492,29.3164,29.6019,38983893
2014-02-04,29.7866,30.2107,29.6019,30.0806,20950002
2014-02-05,30.0974,30.0974,29.3584,29.5935,29456137
2014-02-06,28.9133,30.0806,28.8545,29.5851,53696324
2014-02-07,30.2065,30.6222,29.7446,30.3241,31334321
2014-02-10,30.1561,30.1645,29.0728,29.308,43300443
2014-02-11,29.5767,30.0092,29.5515,29.6019,23789033
2014-02-12,29.8034,29.9378,29.5011,29.8622,23314571
2014-02-13,29.5347,29.5767,29.1904,29.5599,30512706
2014-02-14,29.7027,30.2989,29.6019,30.1897,22850052
2014-02-18,30.5928,30.6432,30.2317,30.492,24557168
2014-02-19,30.4165,30.8321,30.2317,30.2569,23070864
2014-02-20,30.3913,30.7356,30.2317,30.66,18651132
2014-02-21,30.8028,30.8615,30.3493,30.8112,51726927
2014-02-24,30.8196,30.9161,30.6012,30.6936,22112794
2014-02-25,30.7944,30.9035,30.2275,30.3157,22524431
2014-02-26,30.1897,31.1807,30.1813,30.9287,26664315
2014-02-27,30.702,30.9455,30.2065,30.8783,28752156
2014-02-28,30.8448,30.8699,30.1393,30.3997,44350702
2014-03-03,29.9798,30.7272,29.9798,30.4081,24013349
2014-03-04,30.6768,31.0631,30.5928,31.0127,17934335
2014-03-05,31.525,31.9532,31.352,31.5082,28500737
2014-03-06,31.8021,31.9532,31.525,31.525,19116622
2014-03-07,31.8609,31.9197,31.4494,31.6509,17560314
2014-03-10,31.5418,31.5418,30.8699,31.1471,17557528
2014-03-11,31.0715,31.1723,29.4087,29.5431,41090952
2014-03-12,29.1904,29.6019,28.8629,29.2744,46333475
2014-03-13,29.4255,29.5263,28.443,28.6278,39628553
2014-03-14,28.6786,29.2801,28.4439,28.8819,31908641
2014-03-17,28.9243,29.3903,28.56,29.3394,29702056
2014-03-18,29.3818,29.8562,29.2293,29.7969,21329665
2014-03-19,29.8901,29.9287,29.314,29.5766,14690931
2014-03-20,29.475,29.8816,29.1446,29.8732,14456078
2014-03-21,29.9833,30.0765,29.4623,29.6614,24016569
2014-03-24,29.3903,29.7969,29.0429,29.7715,21461500
2014-03-25,29.763,29.8054,28.9666,29.2378,24817566
2014-03-26,29.3818,29.4326,28.9751,28.9921,16999795
2014-03-27,29.0429,29.6444,28.8989,29.2378,16382930
2014-03-28,29.3479,29.6698,29.2801,29.4241,19175444
2014-03-31,29.2547,29.475,28.7633,29.1615,24292580
2014-04-01,29.2293,29.7715,29.0768,29.0937,46569829
2014-04-02,29.3564,29.6953,29.1276,29.5512,41862468
2014-04-03,29.6021,30.0765,29.4241,30.0257,20578652
2014-04-04,30.1443,30.246,29.3564,29.4919,20368865
2014-04-07,29.3733,29.4241,28.6532,28.8989,24348132
2014-04-08,28.9327,29.314,28.6786,29.2547,20615564
2014-04-09,28.7209,29.009,28.4668,28.4837,33165365
2014-04-10,28.56,28.8565,28.2126,28.2126,34304923
2014-04-11,27.9584,28.0347,26.857,27.0519,45765198
2014-04-14,27.3569,27.8568,27.2383,27.5772,18759667
2014-04-15,27.7975,28.3312,27.3569,28.2634,23450944
2014-04-16,28.543,28.7972,28.2296,28.7803,18140840
2014-04-17,28.6616,28.8819,28.6362,28.7887,12351182
2014-04-21,28.7633,28.9836,28.5939,28.7887,9909362
2014-04-22,28.8311,29.1784,28.8057,29.0005,12291646
2014-04-23,29.0514,29.3225,28.8921,29.1361,16065667
