date,open,high,low,close,volume
2014-01-02,27.1237,27.1407,26.6137,26.6307,3323021
2014-01-03,26.9537,26.9622,26.5967,26.7157,3898909
2014-01-06,26.7837,26.9027,26.7306,26.8772,4652710
2014-01-07,26.8687,26.9622,26.6477,26.9027,4838463
2014-01-08,26.9452,26.958,26.6307,26.7582,3504668
2014-01-09,26.8772,27.1322,26.8432,26.9622,7099398
2014-01-10,27.0727,27.5827,27.0217,27.0982,8893776
2014-01-13,27.0727,27.1322,26.7327,26.8347,5637215
2014-01-14,26.8262,26.9027,26.5627,26.6987,5198776
2014-01-15,26.8092,26.9367,26.7242,26.8007,5235648
2014-01-16,26.8347,26.9707,26.7582,26.9622,2570461
2014-01-17,27.0302,27.0855,26.8985,27.0132,2163231
2014-01-21,27.0387,27.3787,27.0217,27.2767,3050365
2014-01-22,27.2937,27.5657,27.2937,27.5487,3244178
2014-01-23,27.4467,27.9567,27.3022,27.8292,5691256
2014-01-24,27.7527,28.3902,27.6847,28.0672,6005016
2014-01-27,28.0247,28.369,27.9397,28.2372,5450340
2014-01-28,28.2967,28.3307,27.8972,27.9907,2960864
2014-01-29,27.9567,28.1182,27.7442,27.9567,5093493
2014-01-30,28.0927,28.386,27.9907,28.3647,2373837
2014-01-31,28.0332,28.4752,28.0247,28.3392,4354330
2014-02-03,28.4157,28.8067,28.2032,28.2457,4269847
2014-02-04,28.4412,28.5092,27.9482,28.1522,2926001
2014-02-05,28.1352,28.148,27.9397,28.0587,2947937
2014-02-06,28.1097,28.573,27.9992,28.5347,2939179
2014-02-07,28.5942,29.0235,28.4667,28.8577,6033528
2014-02-10,28.7302,28.8662,28.4242,28.8237,4143645
2014-02-11,28.8577,29.2572,28.8067,29.2147,2672827
2014-02-12,29.1892,29.4102,29.0192,29.2402,5401775
2014-02-13,29.1637,29.3677,29.1382,29.3252,3529245
2014-02-14,29.2147,29.4952,29.1306,29.4952,2823184
2014-02-18,29.5292,29.8777,29.4527,29.8437,3949476
2014-02-19,29.8097,30.0049,29.6312,29.7247,3376518
2014-02-20,29.9967,31.5097,29.9967,31.0507,12224460
2014-02-21,30.8722,31.7392,30.868,31.0932,6386932
2014-02-24,31.2037,31.4927,31.0592,31.2207,4708742
2014-02-25,31.3652,31.4162,31.1612,31.2632,4737634
2014-02-26,31.3227,31.4162,31.1442,31.1612,2794842
2014-02-27,31.1442,31.3057,30.8807,30.9827,2384992
2014-02-28,31.0252,31.2547,30.9827,31.1612,2312714
