date,open,high,low,close,volume
2014-01-02,60.294,60.7516,59.4933,60.294,6722968
2014-01-03,60.2368,60.4561,59.8555,60.1892,2226057
2014-01-06,60.7325,60.8469,59.9508,60.0652,3662980
2014-01-07,60.3322,60.8564,60.151,60.4179,2258749
2014-01-08,60.2654,60.3703,59.5409,59.8079,2653368
2014-01-09,60.0557,60.1415,58.5114,59.5695,3565468
2014-01-10,59.5791,60.3179,59.1692,60.0462,3754806
2014-01-13,59.5695,59.7634,57.8108,58.092,5463214
2014-01-14,58.6735,58.6735,57.4819,57.8155,5845454
2014-01-15,57.9871,58.5019,57.6439,58.1492,7616569
2014-01-16,58.1682,58.4446,57.7536,57.9585,3943877
2014-01-17,57.949,58.3112,57.2245,57.663,5014341
2014-01-21,58.3684,58.3684,56.5191,56.9099,5797019
2014-01-22,57.2054,58.0967,56.9195,57.9299,3580526
2014-01-23,57.2912,57.6749,56.3952,56.9099,4422318
2014-01-24,56.7765,56.9004,55.318,55.6612,7374067
2014-01-27,55.6516,56.0997,54.8223,55.461,5826855
2014-01-28,55.6612,56.2808,55.5182,55.9567,4131448
2014-01-29,55.5277,55.6993,54.6888,55.0225,5709171
2014-01-30,56.2426,57.358,55.9185,56.4047,7782567
2014-01-31,55.4705,56.3141,55.1941,55.9757,6940312
2014-02-03,55.8518,55.9757,53.1064,53.6784,11594866
2014-02-04,54.0787,55.4419,53.8309,55.1655,8234466
2014-02-05,54.7365,56.2832,54.0978,56.1855,8278901
2014-02-06,56.4142,58.1873,56.0425,57.4724,6706856
2014-02-07,57.7202,58.0062,57.1959,57.6725,4726061
2014-02-10,57.7202,57.8632,57.377,57.7583,4311500
2014-02-11,57.7488,58.2921,57.5486,58.0539,6747892
2014-02-12,58.7211,59.1406,58.2731,58.9595,6765628
2014-02-13,60.9232,61.8669,60.4656,61.5905,12806269
2014-02-14,61.1424,62.8488,60.866,61.9241,7916748
2014-02-18,62.1815,63.3445,62.1243,63.1919,6013083
2014-02-19,62.7153,63.4684,62.4293,62.7439,7185405
2014-02-20,62.8678,62.9918,61.6381,62.8297,6616982
2014-02-21,62.9822,63.4875,62.6677,62.9727,5038340
2014-02-24,63.2777,64.1452,63.1872,63.354,4822847
2014-02-25,63.0013,63.2301,62.5342,62.6867,4438883
2014-02-26,62.8202,63.3445,62.3435,62.477,4726875
2014-02-27,62.3245,63.4303,62.1243,63.2968,4732527
2014-02-28,63.3063,64.312,63.3063,63.945,5577132
2014-03-03,62.7439,63.2491,61.6191,62.8678,4303326
2014-03-04,63.783,64.4598,63.783,64.2691,6201721
2014-03-05,64.374,64.6981,63.9832,64.231,4320986
2014-03-06,64.4217,64.5551,64.069,64.3931,3757479
2014-03-07,64.7464,64.9087,64.1065,64.3644,3450408
2014-03-10,64.1065,64.393,63.6673,63.7532,3200732
2014-03-11,65.0233,65.0329,62.8173,63.1134,4480787
2014-03-12,62.655,63.0991,62.3208,62.9319,4096937
2014-03-13,63.3139,63.5909,61.7764,62.0343,5670962
2014-03-14,61.8719,63.0465,61.8719,62.4258,5456288
2014-03-17,63.0274,63.4381,62.6741,62.8746,4099175
2014-03-18,62.8555,63.7055,62.7409,63.3139,3027174
2014-03-19,63.3521,63.8105,62.76,62.9701,4308216
2014-03-20,62.8078,63.5049,62.5454,63.1898,3249350
2014-03-21,63.801,64.1925,62.5977,62.7314,6118439
2014-03-24,62.8555,63.1898,61.108,61.3658,5897395
2014-03-25,62.2444,62.2444,60.1817,60.2963,9995182
2014-03-26,60.8024,60.831,59.1033,59.1694,10427716
2014-03-27,59.2076,59.2076,58.0234,58.7015,10087474
2014-03-28,59.007,60.0957,58.8352,59.2362,5791246
2014-03-31,59.5705,59.8665,58.8877,59.0166,6177313
2014-04-01,59.4463,60.7642,59.4272,60.344,6713398
2014-04-02,60.5541,61.0793,60.3726,60.4968,5537191
2014-04-03,60.6687,60.8406,59.3938,59.7997,6164852
2014-04-04,60.1721,60.449,58.7253,58.7874,7989921
2014-04-07,58.6346,58.6537,56.2902,57.7274,12214405
2014-04-08,57.6892,58.0521,56.5624,57.7561,8042798
2014-04-09,57.9566,59.7042,57.9566,59.5514,8256722
2014-04-10,59.475,59.58,57.1831,57.2786,9617966
2014-04-11,56.8488,57.5173,55.9512,56.0371,10666019
2014-04-14,56.5814,56.8775,55.7029,56.1422,6779950
2014-04-15,56.4191,56.8966,55.1395,56.5051,7319669
2014-04-16,56.9634,57.9852,56.2902,57.5842,9143508
2014-04-17,57.2881,57.9996,56.3332,57.9088,7946914
2014-04-21,57.9088,57.9184,56.2472,57.0207,6262588
2014-04-22,57.2977,57.4887,56.4955,57.078,7537840
2014-04-23,57.1926,57.2881,55.5405,55.7602,10211759
2014-04-24,56.0753,56.3661,55.4928,55.6456,8029793
2014-04-25,55.5405,55.7315,55.0917,55.4355,8560785
2014-04-28,55.9798,56.0658,53.9553,54.4519,8078256
2014-04-29,54.0986,54.9676,54.0986,54.8625,5669639
2014-04-30,54.6238,55.6456,54.194,55.1586,9322145
2014-05-01,55.2445,55.5262,54.7479,54.8912,4688818
2014-05-02,54.8339,55.2206,54.5951,54.6524,5292075
2014-05-05,54.5092,55.5787,54.1654,55.5692,4280850
