date,open,high,low,close,volume
2014-01-02,68.7848,68.9222,66.9373,67.6935,4922706
2014-01-03,67.8396,67.9942,67.3068,67.6333,1528547
2014-01-06,67.9341,67.9341,66.7741,66.9975,3119456
2014-01-07,67.1607,68.0973,66.9373,67.831,2732859
2014-01-08,69.0597,69.1027,67.4702,68.5098,3419199
2014-01-09,68.5785,69.4464,68.5535,69.1542,3499584
2014-01-10,69.3003,70.1338,68.759,69.0425,2350422
2014-01-13,69.1027,69.2574,68.4239,68.5871,3222122
2014-01-14,68.8879,70.615,68.7848,70.2971,3533563
2014-01-15,70.4775,71.1563,70.2541,71.1048,2787352
2014-01-16,70.8212,71.2938,70.383,70.6494,2351978
2014-01-17,70.4861,70.542,69.5151,69.9448,2524208
2014-01-21,70.572,70.9845,69.3348,69.5581,2860610
2014-01-22,69.7815,69.9705,67.8052,68.9308,5102642
2014-01-23,68.9051,68.9051,65.7257,66.817,10505057
2014-01-24,66.3015,66.8256,65.1844,65.236,5922059
2014-01-27,65.236,65.8632,63.9041,65.0813,5521287
2014-01-28,65.2703,66.585,65.0985,65.8976,2963028
2014-01-29,65.9234,67.049,64.961,65.8718,4430086
2014-01-30,66.4991,67.82,65.8632,67.0748,4588120
2014-01-31,67.8825,69.4464,66.5936,67.6763,5929433
2014-02-03,67.8739,68.2348,65.932,66.3444,4804753
2014-02-04,66.6709,67.745,66.31,67.0576,3660193
2014-02-05,66.4819,66.9803,65.5797,66.6881,4798821
2014-02-06,67.0232,68.0973,66.6469,67.9856,2807814
2014-02-07,68.673,69.6956,68.3723,69.455,3619455
2014-02-10,69.3519,69.8588,69.0683,69.5667,3019859
2014-02-11,69.8417,70.6923,69.4464,70.1854,4133163
2014-02-12,70.2026,71.2938,70.2026,70.9931,3195213
2014-02-13,70.3572,71.9727,70.3572,71.6375,3304911
2014-02-14,71.4915,72.6257,71.3282,72.5827,2936214
2014-02-18,73.0296,73.3819,72.2047,73.3217,3614766
2014-02-19,73.0382,73.9834,72.2906,72.4195,3899582
2014-02-20,72.4538,74.1037,71.7235,73.7256,4005053
2014-02-21,74.2068,74.5762,73.5451,73.5967,3302551
2014-02-24,73.6396,74.8426,73.5623,73.8716,2980376
2014-02-25,73.8115,74.5161,73.3819,74.1552,2937073
